word,count
anywhere,2129
caught,2128
worried,2121
army,2111
movie,2108
wear,2103
seriously,2102
handle,2095
pass,2092
broke,2090
agent,2088
kept,2088
attack,2086
class,2086
single,2082
fnmicrosoft,2081
act,2079
spend,2074
expect,2073
terrible,2070
honor,2068
george,2061
train,2057
middle,2053
suppose,2052
song,2048
fear,2047
officer,2045
blue,2044
ha,2039
born,2034
eight,2034
offer,2030
completely,2028
key,2023
voice,2020
pain,2020
upon,2018
government,2018
bag,2017
prison,2014
fair,2012
join,2006
paid,2005
david,2005
đây,1999
table,1999
club,1997
fnstkaiti,1997
blow,1996
stick,1992
tom,1986
machine,1986
situation,1983
với,1982
simple,1979
hotel,1978
buddy,1976
fly,1973
lovely,1968
killing,1966
tired,1945
america,1945
record,1944
yo,1942
sea,1941
wearing,1941
queen,1940
decided,1937
dangerous,1936
missed,1936
sell,1928
sitting,1924
busy,1920
saved,1918
star,1910
talked,1909
definitely,1907
general,1906
ring,1905
smell,1901
peace,1901
charlie,1901
lt,1897
count,1894
sam,1892
ball,1890
private,1890
force,1886
month,1884
swear,1883
bank,1879
yesterday,1879
hide,1879
fish,1877
fnfzxihei,1876
holy,1876
enjoy,1872
bullshit,1872
instead,1869
cô,1869
cops,1869
smart,1868
north,1866
attention,1865
thế,1863
fnsimhei,1859
detective,1854
bar,1852
lily,1846
apartment,1845
plane,1842
mike,1837
ra,1836
near,1835
ship,1833
fuckin,1829
nó,1829
personal,1828
hasn,1827
paul,1824
proud,1821
using,1820
forgive,1819
share,1813
surprise,1813
age,1811
wall,1806
test,1806
mark,1805
je,1804
ran,1802
clothes,1802
bought,1794
grab,1792
during,1791
boat,1790
christmas,1783
certainly,1783
stopped,1772
island,1769
ray,1767
realize,1765
cop,1763
italic,1754
dress,1753
fncalibri,1753
seconds,1752
feels,1750
interesting,1749
short,1748
gold,1744
ông,1744
soul,1740
charge,1737
max,1736
standing,1736
moved,1734
certain,1729
round,1726
sun,1726
mama,1724
relax,1720
fix,1720
bloody,1719
brain,1718
trong,1716
crime,1715
position,1713
marry,1710
space,1707
forward,1705
peter,1703
fighting,1702
court,1698
broken,1697
accident,1697
spent,1693
forgot,1693
goodbye,1692
girlfriend,1686
tv,1682
lunch,1680
trip,1679
seat,1678
bill,1678
south,1678
window,1676
để,1674
within,1669
lại,1668
joe,1667
rules,1666
awesome,1659
service,1652
truck,1648
fell,1647
sing,1644
van,1642
calls,1641
ben,1640
starting,1639
present,1638
park,1636
cell,1636
ooh,1635
james,1634
art,1633
agree,1633
appreciate,1632
group,1631
hungry,1629
pleasure,1625
boyfriend,1625
hundred,1623
likes,1622
huge,1621
slow,1620
station,1619
roman,1618
major,1618
area,1617
interested,1613
strange,1613
respect,1608
stuck,1608
loves,1607
mà,1606
favorite,1606
normal,1602
nào,1601
prove,1601
card,1600
horse,1591
dying,1588
worst,1587
chief,1584
walking,1584
green,1584
gay,1584
paper,1578
cute,1577
college,1575
reference,1572
asshole,1571
finished,1571
partner,1570
mess,1569
london,1568
camera,1568
relationship,1566
neither,1565
mission,1562
mary,1562
dan,1556
driving,1556
hole,1554
public,1553
killer,1551
cash,1549
field,1547
letter,1547
lived,1545
gift,1545
thể,1544
tough,1537
quit,1533
contact,1531
store,1528
favor,1521
fat,1513
english,1512
honest,1512
doubt,1509
named,1509
scene,1508
drunk,1507
sao,1506
biết,1504
third,1503
rich,1503
river,1500
đâu,1499
sad,1498
french,1497
difference,1491
bunch,1490
bigger,1487
whose,1487
sans,1486
visit,1485
afternoon,1484
un,1482
reach,1481
thousand,1481
đến,1480
robin,1477
especially,1477
planet,1476
darling,1476
holding,1476
choose,1476
fnvijaya,1473
bastard,1472
marshall,1470
books,1469
teach,1468
church,1467
dick,1466
listening,1463
yep,1462
bo,1455
liked,1454
cái,1452
jim,1452
putting,1451
guns,1450
gives,1448
tea,1448
whether,1446
marriage,1444
owe,1442
push,1441
idiot,1439
le,1433
joke,1433
suit,1430
bear,1428
problems,1423
wrote,1421
summer,1421
grand,1418
lawyer,1417
weapon,1417
fucked,1417
support,1416
serif,1415
grow,1413
tree,1413
track,1413
sleeping,1411
đang,1411
jimmy,1406
như,1405
obviously,1404
everywhere,1404
evil,1401
harry,1399
board,1399
chuck,1398
involved,1398
copy,1395
film,1392
upset,1391
west,1389
begin,1389
helping,1387
department,1384
code,1382
flight,1381
press,1381
staying,1379
judge,1377
barney,1377
quickly,1377
hoping,1376
speaking,1374
figured,1374
bob,1373
nói,1373
alex,1372
impossible,1372
magic,1371
carry,1371
fool,1368
sarah,1367
smoke,1365
vous,1364
eating,1362
angry,1361
risk,1357
nine,1351
difficult,1351
turns,1348
promised,1348
mommy,1345
mate,1341
cậu,1340
usually,1339
dreams,1337
learned,1335
themselves,1334
jump,1334
names,1334
accept,1333
ấy,1332
beer,1332
numbers,1331
locked,1328
congratulations,1326
united,1326
jail,1325
bus,1325
upstairs,1319
herself,1318
further,1318
level,1318
gas,1318
decision,1317
hiding,1316
states,1316
beginning,1315
final,1314
plus,1314
tommy,1313
apart,1313
kick,1312
keeping,1312
weapons,1310
pregnant,1310
east,1308
sake,1306
nick,1306
allowed,1306
dirty,1306
fit,1304
burn,1302
arms,1301
foot,1298
built,1297
đấy,1296
twice,1294
reading,1292
computer,1290
above,1289
arrest,1288
picked,1288
beyond,1286
wind,1285
wondering,1284
trick,1284
build,1280
cross,1280
deserve,1279
ways,1279
type,1278
ourselves,1277
address,1275
orders,1273
crap,1272
bathroom,1271
pas,1270
showed,1269
arm,1269
dollars,1266
fired,1264
flying,1262
henry,1261
colonel,1261
hero,1260
search,1256
destroy,1253
writing,1253
paris,1251
low,1249
glass,1248
breathe,1247
bomb,1247
danger,1246
victim,1245
shop,1242
passed,1242
pictures,1242
hat,1241
drugs,1239
complete,1239
escape,1238
fbi,1238
tu,1237
enemy,1234
professor,1233
roll,1233
became,1233
price,1232
wine,1231
target,1230
stars,1230
video,1230
often,1230
surprised,1229
lay,1228
blame,1227
mmm,1227
về,1226
shoes,1225
losing,1225
stole,1225
battle,1223
eh,1222
drinking,1222
cat,1219
double,1218
form,1218
kitchen,1218
universe,1218
spot,1217
excellent,1216
keeps,1214
những,1213
dare,1212
allow,1211
experience,1209
memory,1207
feelings,1206
tight,1205
race,1205
band,1203
vào,1203
walter,1202
places,1201
cry,1201
pants,1200
nose,1198
steal,1198
willing,1197
breakfast,1195
played,1193
decide,1193
extra,1192
action,1191
radio,1191
mention,1190
bird,1189
mum,1187
fresh,1185
energy,1184
rid,1183
admit,1179
heaven,1178
innocent,1178
following,1178
nervous,1177
lock,1177
cả,1172
vậy,1171
continue,1170
plans,1167
moon,1167
apologize,1167
conversation,1166
smile,1166
lies,1161
survive,1161
drug,1161
tells,1156
shh,1155
interest,1155
taste,1154
weekend,1152
